nEvt,trueE,nPi0,nPiCh,nShowers,maxShowerLength,maxOpenAngle,nTracks,maxTrackLength,nStubs
85,2.21969,0,1,2,4.28077,0.247841,7,148.721,4
86,1.03113,1,0,2,19.244,0.405572,2,120.139,2
87,1.74444,2,0,2,7.32566,0.305392,4,309.086,7
88,0.743299,1,1,2,46.9061,0.15957,4,26.8287,5
89,2.44581,4,4,3,41.3871,0.274548,8,200.602,8
90,1.38272,2,2,2,68.1169,0.25581,2,56.288,2
91,1.50304,0,1,1,13.8163,0.232536,2,12.1717,2
92,1.64936,1,2,3,11.3314,0.759078,6,77.587,2
93,1.4188,0,2,1,9.56901,0.0925272,4,54.5562,4
94,0.791776,0,0,0,0,0,2,166.62,3
95,1.24991,1,0,2,116.199,0.167516,2,98.381,1
96,3.02777,0,2,3,56.2668,0.66938,1,202.817,5
97,1.381,1,0,4,113.079,0.520363,1,138.239,0
98,1.61074,1,0,3,17.3483,0.196492,2,267.358,0
99,1.34091,0,2,1,15.0318,0.236866,3,156.217,5
100,3.24837,2,0,4,104.538,0.227401,2,163.374,1
1,4.64358,2,0,2,93.0301,0.228428,2,24.5599,7
2,2.71214,0,6,2,36.4963,0.0984491,3,59.2542,4
3,0.999135,0,1,2,4.774,0.254955,2,44.6057,3
4,1.31783,4,0,5,71.2896,0.270857,2,53.9231,3
5,1.99652,0,2,3,10.7752,0.174812,5,168.39,2
6,1.49345,0,2,2,23.9709,0.561668,3,99.7555,4
7,0.953641,0,0,1,11.0196,0.0620913,1,107.395,4
8,2.07829,0,3,2,9.05266,0.293478,6,111.071,5
9,1.35427,0,2,3,25.691,0.436036,1,86.0591,8
10,2.11515,0,1,0,0,0,2,331.925,1
11,0.779067,0,1,1,7.49127,0.449745,1,40.8524,6
12,1.51231,1,1,3,57.1286,0.141232,2,20.0289,3
13,0.640482,0,0,0,0,0,3,71.5757,3
14,1.16571,0,0,0,0,0,4,115.131,7
15,3.78409,0,0,1,8.82977,0.293226,2,59.8476,4
16,0.741121,0,1,0,0,0,1,64.8426,2
17,0.801104,0,0,0,0,0,2,14.0752,4
18,4.2177,1,1,1,4.68317,0.45971,4,42.0659,2
19,1.57712,0,0,1,63.0155,0.63749,1,87.5322,2
20,2.18035,1,1,2,157.84,0.212127,1,85.6847,4
21,1.88739,1,0,2,2.01638,0.665227,0,0,5
22,1.78621,1,0,2,11.3221,0.212835,2,479.555,4
23,2.95178,0,2,3,49.6634,0.228625,4,128.062,2
24,3.02208,0,2,1,12.8347,0.161667,5,313.017,2
25,4.34201,2,0,3,106.026,0.157265,1,392.374,3
26,1.26237,0,1,0,0,0,3,105.709,4
27,1.25809,0,1,1,18.5641,0.1032,4,78.8169,6
28,0.647077,0,1,1,3.39475,0.463334,1,25.6237,4
29,1.93118,2,2,2,81.3949,0.194086,4,84.3942,6
30,1.77084,1,1,4,82.7883,0.515525,0,0,1
31,0.985165,0,1,1,5.98071,0.179879,1,185.96,4
32,1.42606,1,3,3,12.2035,0.419377,1,30.9982,2
33,5.8413,2,2,2,179.051,0.366008,3,221.975,4
34,1.01997,1,0,2,18.9901,0.886313,3,112.603,4
35,6.04638,0,2,6,95.2425,0.372845,4,142.943,1
36,0.869434,1,0,2,40.6814,0.147452,3,158.71,7
37,3.30324,3,2,2,44.8285,0.431825,5,117.981,5
38,3.26292,1,2,2,53.7004,0.124978,5,341.51,0
39,1.43649,0,2,3,36.993,0.230122,2,182.266,5
40,2.00445,0,1,1,5.93536,0.16342,1,217.844,4
41,1.6595,1,0,1,15.3802,0.0884641,4,59.3943,4
42,2.69963,0,0,0,0,0,3,387.325,8
43,1.07292,0,1,1,25.2989,0.235608,2,83.7287,4
44,4.71284,2,2,6,32.9886,0.413197,4,43.4157,3
45,2.66902,4,0,4,147.648,0.198115,6,167.734,3
46,0.969978,1,0,2,55.8992,0.157961,2,204.256,2
47,2.80429,1,0,0,0,0,1,98.8887,1
48,1.38096,1,1,1,6.46051,0.24548,1,179.641,0
49,0.976002,0,1,2,7.93433,0.197805,2,72.2726,3
50,2.02691,2,0,2,58.5713,0.096619,3,336.713,8
51,1.26011,1,0,2,16.7903,0.15745,2,162.576,1
52,4.39806,0,2,4,84.6514,0.524671,7,176.754,1
53,1.11402,0,1,1,15.9215,0.0688172,5,98.7689,2
54,1.62564,2,1,6,97.6832,0.501951,3,39.5449,4
55,1.86877,0,0,0,0,0,0,0,0
56,1.08198,0,2,0,0,0,4,73.4848,4
57,4.7629,0,0,1,13.7484,0.189349,2,89.7479,0
58,1.55382,0,1,0,0,0,3,190.028,6
59,3.6613,0,2,5,36.5094,0.442664,3,126.203,6
60,2.19191,0,4,0,0,0,7,204.979,4
61,3.98373,2,6,1,30.1284,0.0912034,3,33.6384,3
62,1.74126,0,8,4,14.9605,0.523221,8,80.8301,11
63,2.83654,0,0,0,0,0,3,84.0578,6
64,1.50731,0,1,0,0,0,4,172.172,2
65,5.46034,1,2,1,8.30821,0.420652,4,161.862,9
66,1.28825,1,0,2,29.5422,0.231392,2,7.48336,9
67,0.669919,0,0,0,0,0,1,152.882,4
68,1.12407,0,0,0,0,0,0,0,0
69,2.052,1,1,2,72.4922,0.203153,2,98.944,3
70,3.46068,1,0,1,138.659,0.113197,1,160.381,4
71,2.16045,0,2,0,0,0,2,16.856,2
72,1.53374,1,0,4,25.9644,0.520434,1,209.206,2
73,2.18833,1,0,0,0,0,2,374.323,3
74,4.11175,2,0,6,63.3976,0.70785,1,59.9152,3
75,1.94226,1,0,2,89.9769,0.436414,1,150.451,1
76,1.52791,1,0,2,77.8608,0.0995791,4,149.307,5
77,1.96656,1,2,2,110.03,0.167892,3,154.147,4
78,1.16727,2,0,0,0,0,4,14.824,6
79,2.14506,2,0,1,61.7235,0.220942,2,195.004,2
80,0.671445,0,1,2,9.33397,0.534907,2,79.0747,3
81,1.21926,2,0,2,28.6434,0.16267,4,222.642,1
82,2.95426,1,0,3,67.1762,0.200015,2,57.7989,6
83,1.6466,0,2,0,0,0,4,50.3346,7
84,0.93859,1,0,3,47.7723,0.216681,2,134.791,1
85,1.19358,2,2,3,31.3556,0.137349,3,170.103,8
86,2.61127,0,0,0,0,0,0,0,0
87,1.25525,0,1,1,7.77668,0.208964,2,105.737,5
88,2.77963,0,0,1,2.8331,0.407437,3,56.8185,11
89,1.16571,2,0,2,41.5971,0.0533754,1,3.92252,3
90,2.65095,1,0,2,125.609,0.150866,3,195.283,0
91,2.35915,2,1,1,34.158,0.125108,5,276.285,4
92,1.05383,0,1,1,20.1113,0.374865,1,205.041,1
93,2.05574,1,2,5,12.0998,0.548898,5,154.298,4
94,2.03287,2,0,4,152.603,0.161816,1,203.034,1
95,4.8066,1,1,3,62.258,0.555398,1,124.692,3
96,2.68991,0,2,2,2.67197,0.292326,5,165.062,4
97,4.24747,0,2,3,34.9991,0.209144,7,239.728,2
98,0.72679,0,0,0,0,0,3,83.0049,6
99,1.09775,0,1,1,40.5682,0.125644,3,115.94,4
100,1.06357,1,1,2,35.358,0.14913,2,127.051,2
1,1.18916,1,1,1,36.8148,0.0929459,2,57.469,1
2,0.888141,0,0,1,18.4333,0.182432,3,19.3691,9
3,1.85275,1,0,2,68.7493,0.143044,2,246.373,1
4,2.01309,0,1,2,79.0028,0.19965,6,157.936,7
5,1.54127,0,1,5,22.3267,0.592718,3,137.632,5
6,3.95572,1,0,2,57.6837,0.301671,2,253.417,7
7,1.5824,0,2,2,4.33937,0.520365,6,42.1768,6
8,0.887649,1,0,2,24.3112,0.301921,1,42.5531,1
9,3.70837,1,0,2,48.225,0.15743,2,118.928,3
10,1.75884,1,1,4,22.8626,0.487143,3,170.858,6
11,5.12917,0,0,0,0,0,6,63.2457,6
12,1.29433,1,0,2,69.9804,0.395006,2,122.388,3
13,1.1094,0,0,1,0.803287,0.703279,2,137.622,2
14,4.19931,2,0,3,56.012,0.172836,2,130.965,2
15,3.0105,0,2,2,6.59614,0.151347,4,135.97,3
16,1.20974,1,1,3,67.5739,0.261046,2,31.5785,7
17,4.2722,0,1,2,80.4858,0.41759,2,375.244,1
18,1.66224,1,0,2,12.8972,0.243448,1,176.78,9
19,1.01312,1,1,3,78.4751,0.716815,3,87.3068,6
20,3.78198,0,2,3,88.1836,0.236977,4,386.447,8
21,2.91523,1,0,1,39.3789,0.0602492,2,143.41,0
22,1.35229,2,0,2,49.0649,0.194292,5,38.2123,4
23,1.6122,1,0,1,91.183,0.140376,2,149.504,3
24,1.82163,1,0,2,24.2619,0.125804,2,128.995,1
25,3.81966,0,2,2,8.89049,0.634189,4,376.422,11
26,1.04326,0,1,0,0,0,2,62.8651,0
27,0.821789,1,0,1,57.5393,0.171883,2,125.445,4
28,1.92039,1,1,0,0,0,1,17.1002,0
29,1.46783,1,0,2,9.57968,0.182589,1,257.661,5
30,0.670842,0,1,1,29.9579,0.081211,1,35.1939,0
31,1.45159,1,1,1,67.5195,0.203857,3,63.5689,3
32,1.10685,2,0,4,45.6486,0.41698,4,9.48535,6
33,3.57119,0,1,3,59.4467,0.355561,1,23.2408,2
34,0.814316,1,0,1,26.3552,0.0711675,1,153.81,7
35,1.22957,0,2,1,27.8961,0.0558314,3,34.8789,3
36,1.10991,1,0,2,15.1885,0.289374,4,132.18,5
37,1.92731,1,1,2,76.9742,0.350374,3,47.2641,3
38,1.8424,4,4,5,42.0593,0.540114,3,64.8031,4
39,2.50633,1,1,3,122.168,0.193932,3,272.014,7
40,3.29908,0,2,2,66.6415,0.140186,3,194.346,4
41,1.49678,0,1,4,54.67,1.17785,2,142.741,2
42,1.61887,1,0,2,38.9578,0.135852,1,12.0452,0
43,0.723468,0,1,1,13.5471,0.213462,1,100.111,2
44,1.58507,0,2,2,30.7768,0.227098,1,8.29256,4
45,0.814583,1,0,2,74.8532,0.263903,2,78.8596,2
46,3.59237,0,0,0,0,0,0,0,0
47,1.58507,0,2,2,20.7274,0.441725,2,81.4617,1
48,0.952935,1,1,3,28.4897,0.404411,1,48.1459,2
49,2.35755,0,2,1,12.4303,0.0872971,3,216.893,7
50,1.00776,0,0,0,0,0,3,82.5475,2
51,1.15916,2,0,3,89.2963,0.304494,0,0,4
52,3.30523,0,1,3,22.3302,0.240383,4,297.937,1
53,1.29801,0,1,2,15.6036,0.208431,3,39.3004,3
54,2.20482,1,2,2,20.9376,0.389696,1,128.903,7
55,2.82216,1,1,1,26.3785,0.17056,4,91.0293,5
56,1.462,1,1,1,8.9074,0.109863,5,37.7687,3
57,1.29812,0,1,1,2.1731,0.221364,2,21.135,6
58,2.23291,2,1,4,107.074,0.43608,1,301.358,4
59,1.0701,1,0,2,75.9227,0.13534,1,166.534,0
60,2.53533,2,1,5,73.1763,0.332312,3,250.283,5
61,1.6982,0,0,1,0.925587,0.667489,0,0,1
62,2.45632,0,0,3,83.6013,0.360979,3,93.6976,0
63,0.961682,4,0,4,30.9718,0.453692,2,105.262,5
64,1.00743,1,1,3,102.606,0.47051,3,11.121,5
65,2.32541,0,6,4,40.4649,0.171411,5,94.3555,14
66,2.09647,1,1,6,63.1428,0.282779,2,252.089,5
67,2.30618,0,2,1,28.4206,0.365357,3,175.376,1
68,2.27228,1,0,3,84.0844,0.28002,3,95.9847,3
69,1.72078,0,0,0,0,0,3,53.7774,3
70,1.82043,0,2,1,13.6637,0.223768,4,178.102,6
71,1.46779,1,0,7,51.9901,0.568044,1,213.532,4
72,5.10125,2,1,2,132.787,0.144417,5,198.291,7
73,2.9553,1,1,3,26.718,0.699409,4,235.671,7
74,1.36712,1,1,4,40.2062,0.82836,3,120.628,2
75,2.53618,2,4,3,29.3209,0.385369,6,167.212,6
76,1.33713,0,2,1,5.1599,0.173345,3,210.485,1
77,1.1994,0,1,0,0,0,2,195.338,0
78,0.376225,0,1,2,37.0761,0.173506,0,0,2
79,1.89085,0,2,4,115.815,0.273975,2,162.728,8
80,1.66301,0,1,1,61.7321,0.0704139,2,38.8312,2
81,1.3379,0,1,1,6.14705,0.0901576,4,167.124,1
82,3.99138,0,1,4,40.7431,0.152255,3,311.571,2
83,2.13258,2,0,5,43.5412,1.02677,2,69.0847,4
84,1.80744,0,0,0,0,0,3,335.065,2
85,4.2057,6,2,1,33.8494,0.0849216,4,325.735,3
86,4.41925,4,4,3,73.1907,0.51052,5,143.054,12
87,3.05944,1,1,3,22.8047,0.993194,2,294.281,2
88,1.42147,1,1,2,94.2168,0.234272,2,97.0596,4
89,0.584929,0,2,3,16.3115,0.416784,3,12.9441,6
90,1.12048,0,1,0,0,0,3,342.143,4
91,1.03014,0,1,1,7.93747,0.192823,3,91.8126,3
92,1.09509,0,1,0,0,0,5,69.5696,2
93,1.7036,1,0,0,0,0,1,4.10232,1
94,1.25117,0,0,0,0,0,4,112.903,5
95,0.758392,0,1,1,23.5713,0.0685971,3,29.2092,5
96,2.2697,0,0,0,0,0,0,0,0
97,1.33793,1,0,2,43.1324,0.468751,6,135.211,5
98,2.15809,0,4,2,59.5935,0.237071,4,183.954,4
99,1.65571,1,1,1,52.6995,0.3756,3,264.406,5
100,1.12606,2,0,3,87.6039,0.187563,0,0,1
1,1.34192,2,0,5,28.3787,0.584581,2,70.8384,3
2,1.44552,0,1,1,9.36094,0.110325,4,220.839,2
3,1.18635,0,1,0,0,0,1,30.9163,2
4,1.43068,0,1,2,3.59096,0.574655,1,12.7415,2
5,0.739151,0,1,2,9.68945,0.254669,1,17.4283,2
6,1.13921,1,1,2,55.3614,0.1628,4,37.2458,7
7,3.27085,0,3,4,6.57607,0.116158,3,236.023,7
8,0.867575,2,2,4,38.626,0.938058,1,14.2336,3
9,4.14226,0,2,0,0,0,5,112.986,2
10,3.65269,0,2,2,64.1308,0.354687,3,542.067,2
11,2.21812,1,0,1,72.2635,0.17016,2,180.099,3
12,4.47355,2,1,2,116.841,0.270186,0,0,1
13,3.85343,0,0,2,76.1798,0.564148,3,269.04,0
14,1.04141,0,1,0,0,0,2,21.3486,1
15,4.50541,0,2,1,0.757881,0.447975,8,253.719,9
16,2.88823,0,2,0,0,0,6,108.926,2
17,1.26954,0,1,4,44.8391,0.22826,2,143.896,0
18,2.09498,0,2,1,5.49243,0.289762,4,239.203,1
19,1.47709,0,2,1,1.13001,0.482283,3,62.8094,2
20,4.05091,2,2,2,99.2697,0.797137,2,122.808,1
21,0.721493,0,1,1,10.8018,0.150745,2,26.2667,2
22,2.45503,1,0,2,12.3743,0.273854,4,282.516,10
23,1.89703,0,2,2,13.159,0.0628484,0,0,2
24,3.91955,0,1,0,0,0,3,89.4683,1
25,0.926308,1,0,3,27.113,0.264076,1,38.541,1
26,5.14183,1,0,1,102.703,0.101117,2,456.502,2
27,1.5932,0,0,0,0,0,2,345.992,3
28,3.77904,0,1,4,103.275,0.8997,5,224.63,6
29,1.20848,0,2,1,4.78487,0.168004,3,64.4742,4
30,0.652104,0,0,0,0,0,2,55.3341,3
31,0.810828,0,0,0,0,0,0,0,0
32,4.68172,0,2,2,10.2179,0.464797,1,19.2979,0
33,0.942021,0,2,1,9.594,0.0782974,3,37.4262,4
34,0.999133,0,2,2,9.60115,0.200241,2,67.6982,2
35,2.49652,2,1,4,74.5197,0.216868,4,89.3353,4
36,1.9889,1,1,2,13.6407,0.272039,2,240.154,4
37,2.70132,1,1,2,138.78,0.153924,2,49.3788,2
38,1.24669,0,1,0,0,0,3,35.4687,2
39,1.53352,1,1,4,54.6354,0.321197,2,11.311,2
40,0.474818,0,1,1,7.939,0.0842662,1,14.3774,0
41,2.29749,1,1,2,5.46399,0.359141,2,112.5,2
42,1.70785,0,1,3,4.88424,0.195123,4,64.6089,12
43,1.46336,0,0,1,18.1106,0.585804,2,108.215,3
44,2.97293,1,1,3,51.5838,0.69997,3,190.022,2
45,4.16344,0,1,2,36.0749,0.0688078,6,188.523,12
46,2.95954e-42,3,0,2,3.4888,0.199504,4,125.5,13
47,0.992467,1,1,3,82.4445,0.200579,1,32.0976,5
48,3.42007,0,1,0,0,0,3,381.709,1
49,1.74526,1,0,1,138.884,0.0573164,3,108.971,8
50,0.983,0,1,1,17.9529,0.140716,3,151.097,1
51,2.40355,1,0,0,0,0,3,482.297,3
52,2.1174,0,1,3,10.2996,0.316978,2,87.3745,1
53,3.22016,0,8,4,27.161,0.156528,2,66.1659,3
54,1.0183,1,0,1,43.5351,0.116481,3,33.0175,3
55,2.90317,2,2,3,70.202,0.647889,1,129.574,4
56,4.11962,2,0,2,114.647,0.290493,2,122.482,2
57,0.809056,0,2,2,11.1274,0.491858,2,77.9931,4
58,3.28625,0,3,3,79.4696,0.0922834,4,137.911,3
59,3.08906,0,3,3,76.735,0.264221,2,162.118,0
60,1.14741,0,2,0,0,0,2,129.696,3
61,3.25369,0,2,1,11.9319,0.253574,4,133.471,5
62,3.43846,2,0,1,6.87665,0.155316,2,147.375,1
63,0.618211,0,1,1,8.53031,0.0992184,3,33.339,2
64,0.920596,0,0,0,0,0,2,28.8779,5
65,0.770909,0,0,0,0,0,0,0,0
66,0.820951,1,0,2,13.8092,0.0904658,2,176.946,2
67,4.02698,0,3,2,12.8997,0.813345,7,285.451,12
68,4.21047,0,1,3,56.6731,0.321101,5,128.635,0
69,0.555289,1,0,0,0,0,2,8.67734,2
70,3.88944,1,2,4,101.855,0.329648,3,188.866,2
71,1.0357,0,1,0,0,0,1,61.0345,0
72,3.01768,1,1,1,38.5262,0.274208,2,52.5923,2
73,1.11425,3,3,2,24.6236,0.503138,3,23.499,6
74,0.708064,1,0,3,24.9554,0.4427,2,105.534,3
75,1.30367,0,1,2,15.5488,0.485086,3,72.7577,6
76,1.35918,0,1,1,6.79426,0.123212,3,118.751,3
77,3.84955,0,1,2,1.48177,0.634617,3,132.754,1
78,2.3285,0,2,2,64.6966,0.571636,2,239.563,4
79,1.28149,0,0,0,0,0,2,275.05,4
80,1.94531,0,2,2,13.9449,0.449913,5,160.933,3
81,4.70904,1,3,2,28.5819,0.63169,1,25.0264,2
82,0.954705,0,2,1,8.15713,0.129867,2,64.9977,3
83,5.75538,1,2,4,129.87,0.403634,5,120.615,11
84,3.56375,0,2,1,16.0334,0.0341066,3,40.3174,2
85,1.63245,0,2,1,12.409,0.320546,2,77.7383,9
86,4.49378,1,2,2,137.999,0.207431,3,173.148,2
87,1.2138,0,1,0,0,0,3,34.4052,1
88,0.939142,0,0,0,0,0,3,128.843,5
89,3.21926,0,1,1,6.95129,0.0985545,3,129.65,2
90,2.0427,2,1,5,57.1584,0.593081,2,408.804,7
91,1.35918,2,0,4,38.4101,0.189512,4,42.8646,3
92,1.68969,0,3,2,12.7493,0.750614,1,83.5273,4
93,0.923726,0,1,1,9.60696,0.0598621,3,126.142,2
94,1.74937,1,1,3,95.8563,0.340621,2,80.1195,3
95,1.10578,1,0,2,31.2016,0.206736,2,57.9717,0
96,1.49188,1,1,2,82.0101,0.153974,2,79.5427,1
97,1.46517,0,0,0,0,0,3,48.0195,3
98,1.9211,1,1,3,97.1528,0.382077,1,77.9061,3
99,1.74684,1,1,2,85.6129,0.141303,4,129.396,1
100,2.24447,2,0,3,70.1426,0.334217,2,103.184,4
1,2.67823,1,1,3,87.795,0.481158,3,132.62,2
2,3.08272,0,1,2,0.579874,0.809111,4,77.9169,10
3,0.718845,0,0,0,0,0,3,80.3699,2
4,1.02448,0,1,0,0,0,3,82.6283,3
5,3.43031,0,2,0,0,0,4,215.809,1
6,1.18673,0,0,1,0,0,3,114.044,2
7,2.99749,0,2,1,12.0787,0.324847,1,23.557,2
8,1.3768,0,2,3,16.144,0.158897,3,91.7303,6
9,2.41842,0,2,2,27.2352,0.219177,4,346.329,4
10,1.55576,0,3,1,11.3005,0.303144,7,70.3989,2
11,1.6582,0,1,1,9.88964,0.0638532,2,105.889,2
12,2.58087,1,2,1,5.87553,0.289004,3,237.096,3
13,1.56018,2,0,3,83.7517,0.301967,2,67.3073,1
14,0.94214,0,1,2,10.6831,0.256675,2,247.15,2
15,1.49226,1,0,1,76.4621,0.269387,2,15.1401,3
16,1.22383,0,1,0,0,0,3,126.412,2
17,2.40331,1,1,2,49.8993,0.107841,1,108.557,0
18,1.13897,1,1,2,19.3741,0.671473,2,200.422,5
19,4.48669,1,2,3,49.7092,0.239211,4,63.1657,7
20,0.978292,0,0,0,0,0,4,40.0416,5
21,1.04053,0,0,0,0,0,4,103.618,7
22,3.2453,0,2,2,17.8343,0.390188,5,152.731,2
23,0.760076,0,1,2,15.2652,0.211142,0,0,2
24,3.01103,2,2,5,71.9262,0.901337,4,102.385,5
25,1.74351,0,2,1,2.16791,0.448285,4,76.1825,1
26,1.04364,0,0,0,0,0,3,97.8698,2
27,2.7292,0,2,0,0,0,5,98.5967,2
28,1.42319,1,0,2,119.829,0.298419,1,37.3469,2
29,1.24717,0,1,1,11.212,0.332122,1,97.9342,2
30,4.62519,0,2,1,3.99893,0.0420083,2,231.622,5
31,2.54784,0,1,2,9.23142,0.255847,3,360.855,2
32,1.74303,1,1,2,40.4211,0.226349,3,212.339,3
33,0.81389,0,1,1,6.11064,0.0848684,1,167.855,2
34,2.9795,0,1,3,19.1842,0.277383,3,279.377,1
35,3.48245,1,1,7,52.4769,0.714109,1,271.22,5
36,1.06706,1,1,4,10.2964,0.463041,2,86.8434,3
37,1.6629,0,2,0,0,0,5,23.3952,3
38,2.6204,1,0,2,59.9066,0.179244,1,163.555,1
39,1.17995,1,0,2,5.96161,0.543392,1,137.401,3
40,2.59007,0,0,0,0,0,4,116.64,10
41,1.03422,1,0,2,62.0468,0.150502,2,62.2422,1
42,1.25247,1,0,2,18.0146,0.126878,2,215.925,3
43,1.85717,0,2,1,12.8953,0.211847,6,174.38,8
44,1.13883,0,1,0,0,0,4,83.4446,2
45,4.26837,2,0,4,78.611,0.531301,2,435.357,1
46,1.20731,0,0,0,0,0,0,0,0
47,1.00621,0,1,0,0,0,2,177.574,5
48,2.32678,0,0,1,5.76007,0.240027,2,479.133,2
49,5.5071,0,4,1,1.59343,0.398861,5,126.714,6
50,3.75798,0,2,1,63.6389,0.202181,4,75.4034,3
51,0.924189,0,1,0,0,0,5,49.9813,5
52,3.42541,0,1,1,39.5358,0.148444,2,226.387,0
53,2.10683,0,2,1,6.56135,0.452917,3,142.712,5
54,0.998524,0,1,0,0,0,3,185.123,1
55,0.813442,0,1,1,13.3154,0.216275,4,26.3651,3
56,0.648809,0,1,2,2.98389,0.404428,1,41.5994,1
57,2.71006,3,0,4,79.2525,0.409266,2,125.492,2
58,0.7912,1,0,2,47.865,0.12275,1,66.77,0
59,1.5835,2,0,3,59.1393,0.276059,3,93.9975,4
60,1.03048,0,0,0,0,0,3,84.3324,3
61,3.85187,1,2,4,146.696,0.546764,4,278.16,4
62,1.51995,2,1,4,52.1647,0.588839,2,40.1217,6
63,1.62118,0,0,0,0,0,4,29.1889,10
64,1.16292,0,1,1,23.0523,0.0768914,2,68.2338,2
65,1.41776,1,0,2,114.84,0.177314,1,75.439,1
66,0.902102,0,1,1,2.78036,0.368944,2,258.656,2
67,3.21618,0,0,0,0,0,0,0,0
68,2.61338,0,1,1,0.706637,0.860624,7,92.9437,16
69,1.71017,2,0,4,87.7767,0.581248,1,39.3352,0
70,0.968197,0,0,0,0,0,0,0,0
71,0.717738,0,1,1,7.69683,0.231482,2,71.3883,0
72,1.00694,1,1,3,21.6805,0.311395,2,130.77,4
73,0.795503,0,0,1,0.7802,0.84486,3,85.7089,5
74,1.09355,1,0,1,3.98115,0.373067,1,2.90997,4
75,1.54314,1,0,2,45.637,0.154573,1,150.145,1
76,1.47223,0,0,2,4.96254,0.482716,2,55.5822,1
77,3.8151,2,2,3,18.4377,0.451496,2,13.572,4
78,0.742908,0,1,2,6.80453,0.388195,4,102.082,3
79,1.68892,1,1,3,13.3446,0.337024,1,28.7025,0
80,3.16922,1,0,3,36.903,0.157568,2,448.037,4
81,0.91214,0,1,2,6.17377,0.213079,3,63.8459,5
82,4.29855,0,2,2,7.48933,0.174018,3,44.7275,4
83,3.44635,0,2,0,0,0,3,95.4494,2
84,3.86253,0,0,1,35.3137,0.17442,3,159.921,3
85,0.954887,1,1,4,44.7515,0.287459,2,26.8875,4
86,3.32269,1,1,2,85.4969,0.149119,2,222.832,3
87,1.02706,0,0,1,14.3813,0.0865643,2,7.24193,3
88,1.12324,0,1,1,77.2121,0.190866,1,14.3107,3
89,1.35389,1,1,3,78.0311,0.182523,2,24.5177,2
90,2.09152,0,3,1,6.03943,0.262467,5,98.3908,4
91,2.52318,2,0,1,85.3479,0.0950394,2,320.343,3
92,1.18217,0,2,1,34.1559,0.428982,2,88.7326,2
93,2.64789,0,2,0,0,0,5,39.6086,7
94,1.675,0,2,0,0,0,3,261.871,1
95,4.2164,0,0,0,0,0,0,0,0
96,1.37193,0,2,0,0,0,1,80.3224,1
97,2.8562,0,1,1,6.32199,0.19368,2,132.656,0
98,1.55609,0,1,0,0,0,4,86.8211,2
99,1.7331,1,2,3,22.8168,0.288999,3,36.1014,5
100,0.814035,0,1,1,58.3656,0.0910245,2,62.429,3
1,1.6426,0,0,0,0,0,0,0,0
2,0.756334,1,1,3,21.8839,0.15893,2,18.4395,4
3,2.20527,1,0,2,19.4121,0.155179,4,60.5228,4
4,1.81751,1,1,2,79.9471,0.328196,3,104.873,2
5,6.46759,2,0,4,110.679,0.320413,8,140.503,10
6,2.69945,0,2,2,81.5064,0.109568,5,113.72,6
7,3.20142,2,1,4,56.2517,0.167375,2,113.639,4
8,2.54121,0,2,2,27.0132,0.564974,4,270.863,5
9,1.13722,0,1,1,7.46757,0.162805,2,301.52,3
10,1.91772,2,0,3,21.2458,0.134557,1,17.7146,3
11,1.68813,0,2,3,70.7633,0.173524,4,66.9367,6
12,1.89886,1,1,4,31.0248,0.480173,2,313.273,3
13,1.47133,0,1,1,16.0751,0.106148,1,111.056,1
14,1.79024,1,1,2,48.5185,0.155075,3,20.2728,2
15,2.46792,0,1,3,52.9896,0.367612,3,283.929,1
16,1.71512,1,1,2,103.531,0.499627,2,54.6945,2
17,1.05052,0,1,1,3.63156,0.576012,4,97.7286,1
18,1.2672,0,3,4,55.353,0.283185,2,37.0743,5
19,2.49795,0,0,5,82.7409,0.209604,4,156.423,4
20,3.56136,1,1,3,109.314,0.162704,3,273,5
21,3.02715,0,0,1,9.97882,0.215491,3,55.5947,3
22,2.64422,0,2,0,0,0,2,196.7,1
23,0.950921,0,0,0,0,0,3,161.537,1
24,1.70844,0,1,1,24.9521,0.131282,2,132.673,1
25,1.87726,2,2,2,16.2404,0.297059,4,357.221,6
26,1.14852,0,0,0,0,0,1,160.4,8
27,2.55526,1,1,1,122.114,0.284587,2,73.3971,2
28,1.2185,0,1,2,19.5626,0.395035,6,21.8641,14
29,1.46791,2,2,2,147.84,0.114963,4,28.7546,5
30,2.53759,0,2,4,32.437,1.02054,2,129.562,0
31,1.31558,1,0,2,56.2091,0.143463,2,57.2994,1
32,0.619306,0,1,1,38.4608,0.0692995,1,36.9133,4
33,1.30755,2,0,2,11.4166,0.19734,2,282.556,4
34,4.13956,1,2,1,100.974,0.109174,4,188.523,4
35,2.94172,1,2,2,9.88185,0.193745,3,398.871,4
36,1.49854,0,1,2,9.98527,0.194662,3,287.184,3
37,3.18843,0,2,2,161.419,1.01302,1,53.5189,3
38,1.67489,0,0,0,0,0,3,110.75,6
39,1.72723,0,0,0,0,0,0,0,0
40,2.042,0,1,1,13.1223,0.328852,2,166.149,7
41,4.10836,0,2,1,45.5844,0.0373631,5,169.319,10
42,1.92623,1,2,1,34.4305,0.142094,2,55.5283,3
43,2.69633,4,6,1,27.7075,0.26356,3,46.6954,5
44,1.55908,0,1,0,0,0,3,55.3821,2
45,0.910017,0,1,2,20.8341,0.601601,1,81.1811,0
46,1.73392,0,2,1,3.86969,0.223591,3,107.079,5
47,1.16775,0,2,1,0.925977,0.903304,2,94.4846,8
